注意：不要相信视频或者文件内的广告和二维码！谨防诈骗！谨防诈骗！谨防诈骗！,,,
文件没了或者表格中没有的资源请联系我。      邮箱：admin@daybyday.top      微信：daybyday_top,,,
为防止该链接被封导致失联，可以收藏该网址： home.daybyday.top ，里面有个资源搜索（影视剧资源搜索），打开即可访问最新链接。,,,
新增：学习资料合集（考公、考研、考编、技能、软件、硬件）       资源合集链接： https://kdocs.cn/l/cj6TVp284PsG,,,
资源名称,百度网盘,夸克网盘,
长江七号（2008）,https://pan.baidu.com/s/1CFZjktYby4FyM0uSlT5_aA?pwd=id74,https://pan.quark.cn/s/c293f3f5d792,
新精武门1991（1991）,https://pan.baidu.com/s/1fd6pMJFRMLVkVxkOVvyzKA?pwd=2eij,https://pan.quark.cn/s/52495124eb85,
鹿鼎记2：神龙教（1992）,https://pan.baidu.com/s/1BG3jvAcctMTAgrLQSD-55Q?pwd=ahmv,https://pan.quark.cn/s/0a293ad37cc1,
逃学威龙（1991）,https://pan.baidu.com/s/1lcUVaHOqCqPw57qLQGX5fw?pwd=g6ix,https://pan.quark.cn/s/59e19d8a8863,
龙在天涯（1989）,https://pan.baidu.com/s/15piO45bMRTbK2ss7ht5e_Q?pwd=wfnx,https://pan.quark.cn/s/e25fd0069871,
赌侠（1990）,https://pan.baidu.com/s/1uxqdUT_sRYe6Trv1lLtOTg?pwd=nqnu,https://pan.quark.cn/s/b48b34aa2f1f,
义胆群英（1989）,https://pan.baidu.com/s/1UDew5yo7ExChmDkkDp-eWA?pwd=u9x6,https://pan.quark.cn/s/1dd70d58bc4e,
风雨同路（1990）,https://pan.baidu.com/s/1zWdZsmZldBIecvS2Os6tSg?pwd=h5at,https://pan.quark.cn/s/409e004b7c4d,
霹雳先锋（1988）,https://pan.baidu.com/s/1G9c1Dm5vg1n3ZL5LFezMYw?pwd=hfri,https://pan.quark.cn/s/2a6ad53e4d8e,
小偷阿星（1990）,https://pan.baidu.com/s/130VU5URbM8-hBdHrfn9yZw?pwd=m5rw,https://pan.quark.cn/s/28a1c7565b69,
望夫成龙（1990）,https://pan.baidu.com/s/1ayBKmSsgcplyyp6MDcYseQ?pwd=jyhy,https://pan.quark.cn/s/46a4a6c34caf,
行运一条龙（1998）,https://pan.baidu.com/s/1_sGqbF3xte8TnBqs2b2DTg?pwd=hh23,https://pan.quark.cn/s/7c52facadd06,
大话西游之仙履奇缘（1995）,https://pan.baidu.com/s/1aZvY6vXymlFu3kVF7OFXgw?pwd=bi6n,https://pan.quark.cn/s/777299dbde9a,
逃学威龙2（1992）,https://pan.baidu.com/s/1fQawLkGJwIve_4Kb0Fqb8g?pwd=rrcp,https://pan.quark.cn/s/1e357dec0397,
回魂夜（1995）,https://pan.baidu.com/s/1ETff18cU62nj4aNMPK9d6Q?pwd=vd31,https://pan.quark.cn/s/0c9e54bb1386,
破坏之王（1994）,https://pan.baidu.com/s/1ELTTResTbGHQlkRUD7RXyg?pwd=pfdf,https://pan.quark.cn/s/2c32976e484e,
算死草（1997）,https://pan.baidu.com/s/1s9nSkvivCHwk0AmyqqG_Vg?pwd=yira,https://pan.quark.cn/s/e120e275cb25,
97家有喜事（1997）,https://pan.baidu.com/s/1LZVUSxbSkkRdTDwCdFm4IQ?pwd=kakk,https://pan.quark.cn/s/6c9c58ac8764,
刑警本色（1988）,https://pan.baidu.com/s/1q4Pxwue5XV1ntFC3FP5tZw?pwd=63jg,https://pan.quark.cn/s/4fc5d8f4a733,
无敌幸运星（1990）,https://pan.baidu.com/s/1ikHRwXfCPWmszt5TphYZVQ?pwd=x3ae,https://pan.quark.cn/s/6da604a2585f,
玻璃樽（1999）,https://pan.baidu.com/s/1TC-ME8pPVeRJ-FWCNgYU3Q?pwd=gmm6,https://pan.quark.cn/s/3cccb0556dc4,
师兄撞鬼（1990）,https://pan.baidu.com/s/1eeVTszVbLd0nI8aGIMYieg?pwd=xmc8,https://pan.quark.cn/s/33210db898a3,
审死官（1992）,https://pan.baidu.com/s/126BVJwr1GaUp48_5sZUfCQ?pwd=5cbu,https://pan.quark.cn/s/1787090ae540,
最佳女婿（1988）,https://pan.baidu.com/s/1nBz1qr1fL2f6ZhCIYp3IUA?pwd=6siv,https://pan.quark.cn/s/78baa2920516,
咖喱辣椒（1990）,https://pan.baidu.com/s/1ACXQ5h3dgeQK5uee46UbWg?pwd=8vme,https://pan.quark.cn/s/066cda8d11d5,
武状元苏乞儿（1992）,https://pan.baidu.com/s/1HYXNFT53ZI7yiCuaqm_NgQ?pwd=pkfa,https://pan.quark.cn/s/3f3a734e1edd,
西游伏妖篇（2017）,https://pan.baidu.com/s/1yHkS8hlotIbpMlB36qR9wg?pwd=v87i,https://pan.quark.cn/s/61fe26783e48,
情圣（1991）,https://pan.baidu.com/s/1l7r1uNV5XLM8Vt7fzvKQRA?pwd=1pfg,https://pan.quark.cn/s/9066609b240d,
家有喜事（1992）,https://pan.baidu.com/s/1LybsCzLMu8zEDJVyFE42Cw?pwd=5dx1,https://pan.quark.cn/s/0003d635f0bf,
鹿鼎记（1992）,https://pan.baidu.com/s/1zdLec7lOSZ3kiAd4gg6i_g?pwd=y8tj,https://pan.quark.cn/s/233b02bf039f,
逃学威龙3（1993）,https://pan.baidu.com/s/1UsbLY7tBZXFG6q-G-46WRA?pwd=msus,https://pan.quark.cn/s/6fb4b4f9be65,
赌侠2：上海滩赌圣（1991）,https://pan.baidu.com/s/1Wkd5R_ZLLM94TjtPHCvX6A?pwd=xba5,https://pan.quark.cn/s/24027206709e,
龙的传人（1991）,https://pan.baidu.com/s/1EY1MbNz1zvYimNHJRUYJIg?pwd=78p3,https://pan.quark.cn/s/051998accf6e,
一本漫画闯天涯（1990）,https://pan.baidu.com/s/16FrDJ6FUL0zDk38UwEAdGA?pwd=ydai,https://pan.quark.cn/s/c267192e6a28,
一本漫画闯天涯2：妙想天开（1993）,https://pan.baidu.com/s/158XM2O94XZ6DiOYEkzdrxA?pwd=kqk4,/,
龙凤茶楼（1990）,https://pan.baidu.com/s/1R7Bnu0243w3ha14J3SCfBw?pwd=qwgs,https://pan.quark.cn/s/738cbe522295,
叶问 1-4部,/,https://pan.quark.cn/s/f56587e69852,
成龙电影合集,https://pan.baidu.com/s/142Y8DixqQnSJIHUMa2IrIg?pwd=dr71,https://pan.quark.cn/s/2a867529046a,
新宿事件（2009）,https://pan.baidu.com/s/1VIgWDURRmWjuaJHBGiN_zw?pwd=jj8r,https://pan.quark.cn/s/e00e5d8b1521,
警察故事系列,/,https://pan.quark.cn/s/fb2282737a25,
风雨双流星（1976）,https://pan.baidu.com/s/1qyOGP7EPsswAJG0wKR58Xg?pwd=k84u,https://pan.quark.cn/s/f1c170414607,
威龙猛探（1985）,https://pan.baidu.com/s/1E90IbhmNmJEsU2qLz251QA?pwd=3zes,https://pan.quark.cn/s/c096d73c0dba,
重案组（1993）,https://pan.baidu.com/s/18FfCaIRy5ecDf0wTcXI1Zw?pwd=6xk3,https://pan.quark.cn/s/db053c5d98a4,
英伦对决（2017）,https://pan.baidu.com/s/1968g-wiNFerx4CI0ZxcrxA?pwd=6ni7,https://pan.quark.cn/s/a5fe5df3bd1f,
机器之血（2017）,https://pan.baidu.com/s/1DEPa_u-ee68crw0M-HsD4w?pwd=qy4k,https://pan.quark.cn/s/3122ac8195b3,
少林木人巷（1976）,https://pan.baidu.com/s/1vQAgT5lkqu4pZEmJMyaqqw?pwd=nm6y,https://pan.quark.cn/s/60c133f9785b,
奇迹（1989）,https://pan.baidu.com/s/1XiqhpBXkKnlqZij42vCIDw?pwd=7bey,https://pan.quark.cn/s/8346f87ab4ef,
奇谋妙计五福星（1983）,https://pan.baidu.com/s/1xUxmAC8csmjR1lPl64gJEA?pwd=czm8,https://pan.quark.cn/s/623c42f84275,
神话（2005）,https://pan.baidu.com/s/1tpuJoYUxxS2qIqxcM-YYMQ?pwd=ycyh,https://pan.quark.cn/s/b2205bea49a8,
一个好人（1997）,https://pan.baidu.com/s/1DOf2URYUmD1h4Jc6FNdzYw?pwd=qdqb,https://pan.quark.cn/s/ab8ed602e7ac,
笑拳怪招2：龙腾虎跃（1983）,https://pan.baidu.com/s/1-lCR9pcViQVoeZZG7Q8k4Q?pwd=b9bc,https://pan.quark.cn/s/72f36a77873c,
笑拳怪招（1979）,https://pan.baidu.com/s/1FXVDlyRegyciqA_o3aZ9og?pwd=rz5n,https://pan.quark.cn/s/0994c91823b6,
A计划（1983）,https://pan.baidu.com/s/1ev2kyJGHiSIjZGxkFK6tNA?pwd=sraj,https://pan.quark.cn/s/5111bb63a2c6,
上海正午（2000）,https://pan.baidu.com/s/1xqL8fE9HI781oam6raCmig?pwd=kifc,https://pan.quark.cn/s/5dd6d12fb0ac,
火烧岛（1991）,https://pan.baidu.com/s/10omJRo8joYXealADqnkaFA?pwd=cft6,https://pan.quark.cn/s/71043f16531e,
双龙会（1992）,https://pan.baidu.com/s/18V4fzcaihgHC8SRHN2CASQ?pwd=3e2g,https://pan.quark.cn/s/a42ac7b6c2e6,
炮弹飞车,/,https://pan.quark.cn/s/3e54f06bdf95,
夏日福星,/,https://pan.quark.cn/s/915fa99c8b63,
红番区,/,https://pan.quark.cn/s/0498811c6503,
绝地逃亡,/,https://pan.quark.cn/s/12076e46637f,
龙兄虎弟,/,https://pan.quark.cn/s/1f09f7608c68,
上海武士,/,https://pan.quark.cn/s/c761ba5eedcf,
醉拳2,/,https://pan.quark.cn/s/6175da62afa5,
福星高照,/,https://pan.quark.cn/s/45a88be9b03a,
一招半式闯江湖,/,https://pan.quark.cn/s/145649b71f04,
大兵小将,/,https://pan.quark.cn/s/d12829186252,
城市猎人,/,https://pan.quark.cn/s/5e8cc21fa973,
飞鹰计划,/,https://pan.quark.cn/s/62e3abb3cf5f,
邻家特工,/,https://pan.quark.cn/s/ed0ccee7f3b3,
功夫瑜伽,/,https://pan.quark.cn/s/029e3f1e5686,
龙的心,/,https://pan.quark.cn/s/4664599635c2,
铁道飞虎,/,https://pan.quark.cn/s/1895e316e04a,
辛亥革命,/,https://pan.quark.cn/s/3e3c3a3a19fe,
宝贝计划,/,https://pan.quark.cn/s/5ef3769898f5,
解忧杂货店,/,https://pan.quark.cn/s/c2dffa3f693c,
快餐车,/,https://pan.quark.cn/s/cb70dddd712c,
超时空接触-1997,https://pan.baidu.com/s/16HA7jGlrDBU3MRCYyUAwDA?pwd=pqiu,https://pan.quark.cn/s/d44b173c8978,
降临-2016,https://pan.baidu.com/s/1bOdtxd4YZiwO9zPGqZCuLQ?pwd=imfp,https://pan.quark.cn/s/237f72263cdc,
巧奔妙逃,https://pan.baidu.com/s/1I-ywvmLBeAgsfeAKDY9Yaw?pwd=jhgq,https://pan.quark.cn/s/022c5614ca78,
追龙 1-2部,https://pan.baidu.com/s/1rlk9sXTlHFNY6xzn8MzoCQ?pwd=7vzu,https://pan.quark.cn/s/715a6da35fe0,
独立日-1996,https://pan.baidu.com/s/1-C4tzJ1CxPPdzq7Q9pHimg?pwd=9pd8,https://pan.quark.cn/s/d02ccc123f4c,
独立日2：卷土重来-2016,https://pan.baidu.com/s/1-zBmVrSLD9jSCyQAOxt5VA?pwd=a558,https://pan.quark.cn/s/95c7fac76a1d,
十月围城,https://pan.baidu.com/s/1GCP3GMo_q-xubBrsPnajfA?pwd=muuc,https://pan.quark.cn/s/086e2057da26,
马达加斯加的企鹅 1-3季,/,https://pan.quark.cn/s/f403d7abf89c,
马达加斯加 1,/,https://pan.quark.cn/s/f02b4c86b2e7,
马达加斯加2：逃往非洲,/,https://pan.quark.cn/s/1dd4b66ab99e,
马达加斯加3：企鹅大行动,/,https://pan.quark.cn/s/f7e1c0f5e78b,
恒大歌舞团,/,https://pan.quark.cn/s/d1db8e25c067,
30枚银币 1-2季,/,https://pan.quark.cn/s/3d3615f1d2c5,
纪录片 圆明园,/,https://pan.quark.cn/s/834d8bba65e8,
纪录片 追捕本拉登,/,https://pan.quark.cn/s/0905531794d2,
纪录片 美国的神仙监狱,/,https://pan.quark.cn/s/703c11b930ec,
纪录片 紫禁城的秘密,/,https://pan.quark.cn/s/c7fcdf43280d,
纪录片 孙家栋,/,https://pan.quark.cn/s/d87ac7ade4af,
纪录片 两性奥秘：爱-1,/,https://pan.quark.cn/s/a1aa5821acd8,
纪录片 两性奥秘：爱-2,/,https://pan.quark.cn/s/7bc74daf9182,
纪录片 史上100个伟大发现,/,https://pan.quark.cn/s/539cf4a505b1,
纪录片 浩劫,/,https://pan.quark.cn/s/aaee459e9e25,
纪录片 埃隆马斯克,/,https://pan.quark.cn/s/72adcf8846cd,
纪录片 玛丽莲·梦露之谜,/,https://pan.quark.cn/s/88c05bf3a116,
纪录片 切尔诺贝利核事故,/,https://pan.quark.cn/s/b706f27e5e0a,
纪录片 杀死了5000万的大流感人,/,https://pan.quark.cn/s/15d0f03a2a34,
纪录片 乌克兰,/,https://pan.quark.cn/s/820c336f159a,
纪录片 马航370，你在哪？,/,https://pan.quark.cn/s/af1cd2b45ae7,
纪录片 希特勒与丘吉尔,/,https://pan.quark.cn/s/12cb8a9ab6f7,
纪录片合集,/,https://pan.quark.cn/s/1ab680233003,
花旗少林,https://pan.baidu.com/s/1BAYB2rFe_i7QMyGDdVLnzg?pwd=83cm,https://pan.quark.cn/s/afb9665ecc97,
尸家重地,https://pan.baidu.com/s/1Z8tnJ8z4EZN2cOUggyF8sA?pwd=hyj2,https://pan.quark.cn/s/f6a7062371b9,
猛鬼食人胎,/,https://pan.quark.cn/s/f83b38e5348d,
黑太阳731死亡列车,/,https://pan.quark.cn/s/ab139dd3f00d,
树大招风-2016,/,https://pan.quark.cn/s/b15e09c41c31,
山花烂漫时-2024,https://pan.baidu.com/s/1v-1zuDbH6OgSBhcLRbfkKQ?pwd=yfk6,https://pan.quark.cn/s/4a6f7bf77a22,
甄嬛传,/,https://pan.quark.cn/s/513130ff73e7,
血色浪漫,/,https://pan.quark.cn/s/7eb477e28409,
祝卿好,/,https://pan.quark.cn/s/323bdf27c276,
潜伏-2008,/,https://pan.quark.cn/s/77ddcc38fae7,
琅琊榜-2015,/,https://pan.quark.cn/s/7844fdf8b20f,
坏家伙们-2014,/,https://pan.quark.cn/s/444de1251561,
坏家伙们-2019,/,https://pan.quark.cn/s/02a39978269e,
汉尼拔 1-3季,/,https://pan.quark.cn/s/1241fb589a9c,
看不见影子的少年（2024）,/,https://pan.quark.cn/s/1a917a28ef4c,
制爆：无限杀机（2025）,/,https://pan.quark.cn/s/69c717915d74,
志在出位（1991）,/,https://pan.quark.cn/s/9dfbd48be001,
笑林小子 1-3部,/,https://pan.quark.cn/s/c711f3f126e1,
阿波罗13号（1995）,https://pan.baidu.com/s/1klbOJY8YNfHnNGTyV4Q7Qg?pwd=8zk8,https://pan.quark.cn/s/9fdf5036e88f,
双旗镇刀客（1991）,https://pan.baidu.com/s/1QdHucRTz13t-L70nc4Zetg?pwd=a7jb,https://pan.quark.cn/s/156b1c232b3d,
编舟记（2024）,/,https://pan.quark.cn/s/f18515b905cd,
大桥下面（1984）,https://pan.baidu.com/s/1DVs8nck2jzOui6BAwY406Q?pwd=2n3y,https://pan.quark.cn/s/67514fadf208,
超级监狱 1-4季,/,https://pan.quark.cn/s/7d5b13c09f68,
火星救援（2015）,https://pan.baidu.com/s/1tjNT9dLV4Yb6oQ2hi2sDxw?pwd=8n6h,https://pan.quark.cn/s/a79ea2399cb0,
超体（2014）法国,https://pan.baidu.com/s/19lCfQsdlInbDS6t5OwU2aA?pwd=jihu,https://pan.quark.cn/s/67cce2278bd8,
凯特（2021）美国,/,https://pan.quark.cn/s/dd7f56be1c9b,
汉娜（2011）美国,/,https://pan.quark.cn/s/35e5dab032a9,
恶女（2017）韩国,/,https://pan.quark.cn/s/1599d131489f,
极寒之城（2017）美国,https://pan.baidu.com/s/1hEzvFJQsDFe-eXssAkosBA?pwd=iaeg,https://pan.quark.cn/s/cecb0a04d7c8,
源代码（2011）,https://pan.baidu.com/s/1IHZIt795oy7la_bi8Dzi6g?pwd=g8iw,https://pan.quark.cn/s/1de84f856347,
沉睡魔咒（2014）,https://pan.baidu.com/s/1gLz_JFqSC7I7CyefNW0FWg?pwd=an2n,https://pan.quark.cn/s/0d72aefa23b7,
沉睡魔咒2：恶魔夫人（2019）,https://pan.baidu.com/s/1pNn0Kt2PbjP-MnZPk7hCvA?pwd=ym42,https://pan.quark.cn/s/1333a12b087a,
金刚1（2005）,https://pan.baidu.com/s/1A2_9dtIVEayXGdG9Nktoxg?pwd=da6p,https://pan.quark.cn/s/252af63fed7a,
金刚2：骷髅岛（2017）,https://pan.baidu.com/s/1nO6RKTbB7LCIzki_74zrEQ?pwd=1ns4,https://pan.quark.cn/s/75e1bba6798b,
雪国列车（2013）,https://pan.baidu.com/s/1eAbrZsX2CVK6eHt8_CvmZw?pwd=m9bh,https://pan.quark.cn/s/815e28ad9b45,
掠食城市（2018）,/,https://pan.quark.cn/s/d6fc7b080a81,
未来水世界（1995）,https://pan.baidu.com/s/1bmfkTaFxFc6feyu297ry3g?pwd=fs34,https://pan.quark.cn/s/e463bad9b9f2,
美国内战（2024）,https://pan.baidu.com/s/1wKyn7S0OcFDr6gJ37Bl4uA?pwd=cu2f,https://pan.quark.cn/s/5a90e724d31f,
母亲（2009）韩国,/,https://pan.quark.cn/s/867ba9296d1f,
头号玩家（2018）,https://pan.baidu.com/s/1lMrKAiuRdaRIXQEki8BB1w?pwd=buri,https://pan.quark.cn/s/6c6d7773234b,
星际迷航 1-3部,/,https://pan.quark.cn/s/feb0c3e86d81,
疯狂星期一（2022）,/,https://pan.quark.cn/s/a37ab08d473a,
完美的日子（2023）,/,https://pan.quark.cn/s/74a2ef4310d8,
坂本龙一：杰作（2024）,/,https://pan.quark.cn/s/9cf558537686,
荒野机器人（2024）,https://pan.baidu.com/s/1aP0jTTJ3GWUeNiF2ETyKTQ?pwd=xge7,https://pan.quark.cn/s/f1835c9c24dd,
后天（2004）,https://pan.baidu.com/s/13K4KbC92AUfomsTcwDfT7Q?pwd=m7bs,https://pan.quark.cn/s/26727e1cb37a,
唐山大地震（2010）,https://pan.baidu.com/s/1UDAeCYCjbgPJ3wzSiAUD2Q?pwd=9kea,https://pan.quark.cn/s/9db62faf15ac,
1942一九四二（2012）,/,https://pan.quark.cn/s/cedb1190cac5,
宫崎骏合集,https://pan.baidu.com/s/12RYzbays8zo3eVgmzXOroA?pwd=a89i,https://pan.quark.cn/s/eb03693f9216,
邵氏电影合集,/,https://pan.quark.cn/s/f8bf1c4d1ec9,
牧马人（1982）,https://pan.baidu.com/s/1_XTUiVG9g1nYgnLBLByeCA?pwd=5v96,https://pan.quark.cn/s/a3d012a58dcd,
夏日友晴天（2021）,https://pan.baidu.com/s/1ejALgjXsuqtY6FT7tNTbiw?pwd=9s7h,https://pan.quark.cn/s/b12eb08585a1,
虫虫危机（1998）,https://pan.baidu.com/s/1dt0Dth8e3P7muohCOss6CA?pwd=eemk,https://pan.quark.cn/s/3f5841e83616,
征服（2003）,https://pan.baidu.com/s/19Y91wwDFzQacWuxjZ3y7fw?pwd=xmnb,https://pan.quark.cn/s/dc1d1d215b3f,
上海美术电影制片厂经典动画合集,https://pan.baidu.com/s/10j4s9eumqmQx4qMbJgKOuw?pwd=73sg,https://pan.quark.cn/s/eb3c3d807291,
大唐狄公案（2024）,/,https://pan.quark.cn/s/f6e6a2bc49e5,
大唐狄公案之狐影迷案（2022）,https://pan.baidu.com/s/1jm4lgjVk0hFC8d5Xu63qNQ?pwd=gw37,/,
江湖儿女（2018）,https://pan.baidu.com/s/17Fc1tgdoOsCodMpfBIRlfg?pwd=naxx,https://pan.quark.cn/s/8580cedb8aa9,
你好，李焕英（2021）,https://pan.baidu.com/s/1NUVkFBYJFWOWGNOedUxf3w?pwd=txwu,https://pan.quark.cn/s/31d268d4ed0c,
红色一号：冬日行动（2024）,https://pan.baidu.com/s/1JklHtvLC0NoVmQ0kZHGCHQ?pwd=tt9p,https://pan.quark.cn/s/ece99163537f,
鼠胆英雄（2019）,https://pan.baidu.com/s/1I9jX4EIHxuFLULS9yewrEQ?pwd=63ga,https://pan.quark.cn/s/75b7b79d03f8,
中南海保镖（1994）,https://pan.baidu.com/s/1PCPXVGR-67W8UT27IFfBBg?pwd=a3fh,https://pan.quark.cn/s/9bb896c69dbe,
黑炮事件（1985）,https://pan.baidu.com/s/1sJcLKuTNepgfe_M3bHtdxw?pwd=wity,https://pan.quark.cn/s/a802c4cd72ce,
小兵张嘎（2004）,https://pan.baidu.com/s/182CcMm7WYJMdGbHVeoGABw?pwd=cv3j,https://pan.quark.cn/s/872e942d303e,
雪豹（2010）,https://pan.baidu.com/s/1qCJpHwG3NcjcxhSABDlU4g?pwd=52bb,https://pan.quark.cn/s/1770bb33c2e2,
我的兄弟叫顺溜（2009）,https://pan.baidu.com/s/1TSuVH6FG_y11kV3Vp-j6gQ?pwd=dqrb,https://pan.quark.cn/s/f54c710a4fd2,
永不磨灭的番号（2011）,https://pan.baidu.com/s/1aijq-qRhT3C0XVL4oxYBpA?pwd=yksd,https://pan.quark.cn/s/d26e8bc7ff41,
人间正道是沧桑（2009）,https://pan.baidu.com/s/10uCPpwJpFt3lmaNlMVTBww?pwd=hrtq,https://pan.quark.cn/s/e658e581ab7e,
夺宝幸运星/开心西游记 1-4季,https://pan.baidu.com/s/1jaaLKTJB_UkWhs0_964vXg?pwd=r67r,https://pan.quark.cn/s/8e4ce3dd1241,
安德的游戏（2013）,https://pan.baidu.com/s/1FMZiekzmMd0D3dwjqd1Rjw?pwd=srbj,https://pan.quark.cn/s/245c710a9de2,
普罗米修斯（2012）,https://pan.baidu.com/s/14mm7dyMb4TmCE3Fhpv64Zg?pwd=mi2v,https://pan.quark.cn/s/565c8c4d411f,
米老鼠与唐老鸭（1984）,/,https://pan.quark.cn/s/1749f0f1ec91,
米老鼠系列,https://pan.baidu.com/s/1qZzSyX82GSAMVgwdzey5nA?pwd=27ka,/,
兔八哥,/,https://pan.quark.cn/s/f98db9385f82,
神探（2007）,https://pan.baidu.com/s/10v7DOLb20vV2jVDUjmCdfg?pwd=4tzp,https://pan.quark.cn/s/9abc920628f5,
瞬息全宇宙（2022）,https://pan.baidu.com/s/14XBl6fFT2s1K-abBS-_KaA?pwd=jnmj,https://pan.quark.cn/s/210dad6a62c8,
我的青春期（2015）,https://pan.baidu.com/s/1HIBCHsEa0iu4eCh3BdQlGQ?pwd=7be4,/,
鸭王（2015）,/,https://pan.quark.cn/s/d4957dcb46e1,
全裸导演 1-2季,/,https://pan.quark.cn/s/62808068e157,
套现2：大赌客（2025）,https://pan.baidu.com/s/1ahd3iW1w-LZWqsyo-Ql9Iw?pwd=a24q,https://pan.quark.cn/s/77ff15a4a14f,
套现（2024）,https://pan.baidu.com/s/1Zkvn4wLLx8cjhaGF13Ldow?pwd=djpc,https://pan.quark.cn/s/1757d31faa59,
灵魂摆渡合集,https://pan.baidu.com/s/1lvVbVuO4Wve8AyFjfysUZA?pwd=xx2i,https://pan.quark.cn/s/4ef912e3a8d9,
人生路不熟（2023）,https://pan.baidu.com/s/1NqghiTWmR_SSO2t6t9_42w?pwd=xxe3,https://pan.quark.cn/s/e68dcf76c699,
艋舺（2010）,https://pan.baidu.com/s/1-QPTWGOns2san8ni3cIiXw?pwd=xjkx,https://pan.quark.cn/s/b0e80df743e8,
局内人（2006）,https://pan.baidu.com/s/1V4gSgZ6H_7xNtbnIcTYBPQ?pwd=w2uk,https://pan.quark.cn/s/7a6de9fb1b4d,
打狗棍（2013）,https://pan.baidu.com/s/1VV8jzs5PEYEJxwZ3mUTUPQ?pwd=28fc,https://pan.quark.cn/s/b48214d64c98,
解除好友2：暗网 (2018),https://pan.baidu.com/s/1usmT-n_CR1yLZAKvuKYK9g?pwd=9g8b,https://pan.quark.cn/s/89c61d20b650,
古惑仔1之人在江湖（1996）,https://pan.baidu.com/s/1AGkrAXDu3EfioKDDIS45-A?pwd=m1hn,https://pan.quark.cn/s/2c52895758d5,
古惑仔2之猛龙过江（1996）,https://pan.baidu.com/s/1dkKxcDF854OuErYztJfhUg?pwd=f2tn,https://pan.quark.cn/s/c1ec38d03df4,
古惑仔3之只手遮天（1996）,https://pan.baidu.com/s/1txLNHA0XLzDVhrN8cL41ww?pwd=1n9q,https://pan.quark.cn/s/f546257d0955,
古惑仔4之战无不胜（1997）,https://pan.baidu.com/s/1QI_eHs2_xrfg3k28WMDa9Q?pwd=uqwd,https://pan.quark.cn/s/e51753b0817a,
古惑仔5之龙争虎斗（1998）,https://pan.baidu.com/s/13lGEl_tAh-YTG2L5I5agLg?pwd=v88h,https://pan.quark.cn/s/0f180e0c7813,
古惑仔6之胜者为王（2000）,/,https://pan.quark.cn/s/7f840a94c486,
古惑仔1-6合集,https://pan.baidu.com/s/14W2YD2jZzMFpYzj-oU1yxg?pwd=78jj,https://pan.quark.cn/s/0aa3a962a2ae,
盗墓笔记（2015）,https://pan.baidu.com/s/12hTJ9gCUaUKWeQ494Rft1g?pwd=r2v5,https://pan.quark.cn/s/21c216634756,
盗墓笔记之怒海潜沙&秦岭神树（2019）,https://pan.baidu.com/s/1mDrmBekuR0F8T75a9P6CDQ?pwd=bm41,https://pan.quark.cn/s/6e64b73d3008,
老九门（2016）,https://pan.baidu.com/s/14Vzo4Y5ngCjUqnYyYzNTSQ?pwd=js2r,https://pan.quark.cn/s/039158cf8d9d,
云项天宫（2021）,https://pan.baidu.com/s/1oWuCDrbwuUU4WBGoX_QJ3g?pwd=9dvk,https://pan.quark.cn/s/2e5d253318fd,
重启之极海听雷 1-2季全（2020）,https://pan.baidu.com/s/1F163AUxcKu8tB0pNQUpgcw?pwd=kgug,https://pan.quark.cn/s/a41512d41319,
沙海（2018）,https://pan.baidu.com/s/1sZoZ1HNDIi7LmYr7Ec4k7g?pwd=51gj,https://pan.quark.cn/s/2cd017457274,
终极笔记（2020）,https://pan.baidu.com/s/1gcfKKd3UP5nikLFlDVpfOw?pwd=zym7,https://pan.quark.cn/s/6e10f587a473,
盗墓笔记之黑金古殿（2023）,https://pan.baidu.com/s/18vCcrgLMngNusG4AoaVNHQ?pwd=28m3,https://pan.quark.cn/s/31a2e6356fa4,
介子鬼城（2023）,https://pan.baidu.com/s/1abCnRcEP0tluVdyQK0ZH3Q?pwd=tgh8,https://pan.quark.cn/s/4d4cceb726e6,
盗墓笔记系列合集,https://pan.baidu.com/s/1sF2npWspcskh1MUuDKvmTw?pwd=prbu,https://pan.quark.cn/s/80c2dd4884de,
藏海花（2024）,https://pan.baidu.com/s/1H-qwvIiQngWjJUSe3KEo6w?pwd=ktvh,https://pan.quark.cn/s/eba1267dcec3,
藏海花之暗巢汹涌（2024）,https://pan.baidu.com/s/1JD6ZXUlrXi5SSns03NA46w?pwd=cp65,https://pan.quark.cn/s/537d0e901a90,
藏海花之雪夜凶灯（2024）,https://pan.baidu.com/s/19PNjofjCWYJAfymvTIqUDA?pwd=qie5,https://pan.quark.cn/s/491a1f301ea6,
雍正王朝（1999）,https://pan.baidu.com/s/1n69O1V7JrA0Mk--Rl1GGQw?pwd=p5cy,https://pan.quark.cn/s/b8bc4d69d61e,
倚天屠龙记（2003）,https://pan.baidu.com/s/1v_weiv_1Jphq6ojcdP3znw?pwd=72wj,https://pan.quark.cn/s/5b1cceb34561,
孤胆特工（2010）,https://pan.baidu.com/s/1FsyAO1YvwBGdMTaJxDS51Q?pwd=36jq,https://pan.quark.cn/s/2aacfc1b05c2,
聚宝盆（2003）,https://pan.baidu.com/s/1vyrllnfH8M1mvD5_EsKL-g?pwd=sphw,https://pan.quark.cn/s/d3336f1eeb1f,
猎鹰1949（2009）,https://pan.baidu.com/s/1q7z2luDgfDj2E3-qW_qe5Q?pwd=d15q,https://pan.quark.cn/s/e43f244c10c0,
